Author_ID;Original_Name;Standardized_Name;Number_of_papers
2391;Ghods, V.;Ghods, V.;1
2392;Ghofrani, A.;Ghofrani, A.;1
2393;Gholam, V.;Gholam, V.;1
2394;Ghorbel, A.;Ghorbel, A.;4
2395;Ghorbel, C.;Ghorbel, C.;1
2396;Ghorbel, F.;Ghorbel, F.;2
2397;Ghorbel, S.;Ghorbel, S.;1
2398;Ghose, A.;Ghose, A.;1
2399;Ghose, S.;Ghose, S.;1
2400;Ghosh, A.;Ghosh, A.;2
2401;Ghosh, D.;Ghosh, D.;1
2402;Ghosh, M.;Ghosh, M.;7
2403;Ghosh, M.M.A.;Ghosh, M.M.A.;1
2404;Ghosh, P.;Ghosh, P.;1
2405;Ghosh, R.;Ghosh, R.;3
2406;Ghosh, S.;Ghosh, S.;9
2407;Ghosh, S.K.;Ghosh, S.K.;1
2408;Ghosh, T.;Ghosh, T.;2
2409;Ghosh, U.;Ghosh, U.;1
2410;Giardino, D.;Giardino, D.;1
2411;Gil, A.M.;Gil, A.M.;1
2412;Giles, C.L.;Giles, C.L.;1
2413;Gillies, A.;Gillies, A.;1
2414;Gillies, Andrew;Gillies, A.;1
2415;Gilloux, M.;Gilloux, M.;3
2416;Giménez, A.;Giménez, A.;9
2417;Giménez-Pastor, A.;Giménez, A.;2
2418;Gioiello, G.A.M.;Gioiello, G.A.M.;1
2419;Giotis, A.P.;Giotis, A.P.;2
2420;Giradkar, A.;Giradkar, A.;1
2421;Girdziusas, R.;Girdziusas, R.;1
2422;Giromini, M.;Giromini, M.;1
2423;Gitis, A.;Gitis, A.;1
2424;Giveki, D.;Giveki, D.;2
2425;Glesner, Manfred;Glesner, Manfred;1
2426;Gloger, J.M.;Gloger, J.M.;2
2427;Glotin, H.;Glotin, H.;1
2428;Gluhchev, G.;Gluhchev, G.;2
2429;Go, Jinwook;Go, Jinwook;1
2430;Göcke, R.;Göcke, R.;1
2431;Godbout, M.;Godbout, M.;1
2432;Godlewski, G.;Godlewski, G.;1
2433;Goel, R.;Goel, R.;1
2434;Goel, S.;Goel, S.;1
2435;Gogate, M.;Gogate, M.;1
2436;Goh, S.L.;Goh, S.L.;1
2437;Goh, W.L.;Goh, W.L.;1
2438;Goicoechea-Telleria, I.;Goicoechea-Telleria, I.;1
2439;Gokaramaiah, T.;Gokaramaiah, T.;1
2440;Gökmen, M.;Gökmen, M.;1
2441;Golait, S.S.;Golait, S.S.;2
2442;Gollan, C.;Gollan, C.;2
2443;Golovashkin, D.L.;Golovashkin, D.L.;2
2444;Goltsev, A.;Goltsev, A.;1
2445;Golubitsky, O.;Golubitsky, O.;1
2446;Gomathi, N.;Gomathi, N.;1
2447;Gomathi Rohini, S.;Gomathi Rohini, S.;1
2448;Gomes, N.R.;Gomes, N.R.;2
2449;Gomes, Natanael R.;Gomes, N.R.;1
2450;Gomes, Natanael Rodrigues;Gomes, N.R.;1
2451;Gomez-Barrero, M.;Gomez-Barrero, M.;1
2452;Gómez-Sánchez, E.;Gómez-Sánchez, E.;1
2453;Gonçalves, I.;Gonçalves, I.;1
2454;Gonçalves, R.P.;Gonçalves, R.P.;1
2455;Gonçalves, T.;Gonçalves, T.;1
2456;Gondhi, N.K.;Gondhi, N.K.;1
2457;Gong, D.;Gong, D.;1
2458;Gong, T.;Gong, T.;1
2459;Gong, W.;Gong, W.;2
2460;Gong, Y.;Gong, Y.;2
2461;Gonwirat, S.;Gonwirat, S.;1
2462;Gonzalez, G.D.;Gonzalez, G.D.;1
2463;González, J.;González, J.;2
2464;Gonzalez-Ramirez, A.;Gonzalez-Ramirez, A.;1
2465;Goodman, J.W.;Goodman, J.W.;1
2466;Gopal, G.;Gopal, G.;1
2467;Gopal, S.S.;Gopal, S.S.;1
2468;Gopichand, G.;Gopichand, G.;1
2469;Gorbe, J.;Gorbe, J.;1
2470;Gorbe-Moya, J.;Gorbe-Moya, J.;2
2471;Gorbunovs, A.;Gorbunovs, A.;1
2472;Gordillo, N.;Gordillo, N.;1
2473;Gordo, A.;Gordo, A.;4
2474;Gorgel, P.;Gorgel, P.;1
2475;Gorgevik, D.;Gorgevik, D.;6
2476;Gorgoń, M.;Gorgoń, M.;1
2477;Gorsky, N.D.;Gorsky, N.D.;1
2478;Gosselin, B.;Gosselin, B.;2
2479;Goswami, C.;Goswami, C.;1
2480;Goswami, M.M.;Goswami, M.M.;3
2481;Goto, M.;Goto, M.;2
2482;Gotovac, S.;Gotovac, S.;1
2483;Gottfried, B.;Gottfried, B.;2
2484;Göttsch, P.;Göttsch, P.;1
2485;Gouldstone, A.;Gouldstone, A.;2
2486;Goutas, A.;Goutas, A.;1
2487;Gouveia, F.M.;Gouveia, F.M.;1
2488;Govindarajan, M.;Govindarajan, M.;1
2489;Govindaraju, V.;Govindaraju, V.;48
2490;Govindaraju, Venu;Govindaraju, V.;7
2491;Gowda, K.C.;Gowda, K.C.;1
2492;Goyal, M.K.;Goyal, M.K.;1
2493;Goyal, S.;Goyal, S.;2
2494;Gra̧bczewski, K.;Gra̧bczewski, K.;1
2495;Grabowski, S.;Grabowski, S.;1
2496;Graf, H.P.;Graf, H.P.;1
2497;Grahn, H.;Grahn, H.;1
2498;Grana, C.;Grana, C.;1
2499;Granada, R.L.;Granada, R.L.;1
2500;Grandidier, F.;Grandidier, F.;2
2501;Granell, E.;Granell, E.;2
2502;Granet, A.;Granet, A.;4
2503;Granger, E.;Granger, E.;1
2504;Granieri, M.N.;Granieri, M.N.;1
2505;Graves, A.;Graves, A.;3
2506;Grech, I.;Grech, I.;1
2507;Green, R.J.;Green, R.J.;1
2508;Greening, C.M.;Greening, C.M.;1
2509;Gregoretti, F.;Gregoretti, F.;1
2510;Gregory, P.;Gregory, P.;1
2511;Greinoecker, A.;Greinoecker, A.;1
2512;Grim, J.;Grim, J.;1
2513;Grosicki, E.;Grosicki, E.;4
2514;Gross, E.;Gross, E.;1
2515;Grother, P.J.;Grother, P.J.;2
2516;Grother, Patrick J.;Grother, Patrick J.;1
2517;Grover, J.;Grover, J.;1
2518;Gruber, C.;Gruber, C.;1
2519;Gruber, S.;Gruber, S.;1
2520;Gruning, T.;Gruning, T.;1
2521;Grüning, T.;Grüning, T.;1
2522;Gu, B.Y.;Gu, B.Y.;1
2523;Gu, C.;Gu, C.;1
2524;Gu, F.;Gu, F.;1
2525;Gu, J.;Gu, J.;2
2526;Gu, J.-X.;Gu, J.-X.;1
2527;Gu, Y.;Gu, Y.;3
2528;Gu, Y.-H.;Gu, Y.-H.;1
2529;Gualdrón, O.;Gualdrón, O.;1
2530;Guan, B.L.;Guan, B.L.;1
2531;Guan, D.;Guan, D.;1
2532;Guan, D.-J.;Guan, D.-J.;2
2533;Guan, S.K.;Guan, S.K.;1
2534;Guangbin, Y.;Guangbin, Y.;1
2535;Guanglai, G.;Guanglai, G.;1
2536;Guarnera, L.;Guarnera, L.;3
2537;Güçlü Kandemir, R.;Güçlü Kandemir, R.;1
2538;Gudada, C.;Gudada, C.;1
2539;Guerbai, Y.;Guerbai, Y.;4
2540;Guerfali, W.;Guerfali, W.;1
2541;Guerin, N.D.;Guerin, N.D.;1
2542;Guerin, N.D., Jr.;Guerin, N.D., Jr.;1
2543;Guermazi, A.;Guermazi, A.;1
2544;Guerrieri, R.;Guerrieri, R.;4
2545;Guessoum, A.;Guessoum, A.;2
2546;Guest, R.;Guest, R.;1
2547;Guest, R.M.;Guest, R.M.;3
2548;Guevara, J.;Guevara, J.;1
2549;Guevara, R.C.L.;Guevara, R.C.L.;2
2550;Guha, R.;Guha, R.;2
2551;Gui, L.;Gui, L.;1
2552;Guichard, L.;Guichard, L.;3
2553;Guido, R.C.;Guido, R.C.;1
2554;Guiping, N.;Guiping, N.;1
2555;Gujral, S.;Gujral, S.;1
2556;Gulani, S.;Gulani, S.;1
2557;Güler, I.;Güler, I.;1
2558;Gülmezoǧlu, M.B.;Gülmezoǧlu, M.B.;1
2559;Gulyaev, Yu.V.;Gulyaev, Yu.V.;1
2560;Gumah, M.E.;Gumah, M.E.;2
2561;Gumaste, S.;Gumaste, S.;1
2562;Gumienny, R.;Gumienny, R.;1
2563;Gunawan, F.E.;Gunawan, F.E.;1
2564;Gunawan, T.S.;Gunawan, T.S.;3
2565;Gunaya, I.W.;Gunaya, I.W.;1
2566;Güneş, A.;Güneş, A.;1
2567;Gunn, S.R.;Gunn, S.R.;6
2568;Günter, S.;Günter, S.;15
2569;Gunya, K.;Gunya, K.;1
2570;Guo, F.;Guo, F.;1
2571;Guo, F.-J.;Guo, F.-J.;1
2572;Guo, J.;Guo, J.;27
2573;Guo, L.;Guo, L.;1
2574;Guo, M.;Guo, M.;1
2575;Guo, P.;Guo, P.;1
2576;Guo, X.;Guo, X.;2
2577;Guo, Y.;Guo, Y.;1
2578;Guo, Z.;Guo, Z.;4
2579;Guoxing, Li;Guoxing, Li;1
2580;Gupta, A.;Gupta, A.;4
2581;Gupta, D.;Gupta, D.;4
2582;Gupta, J.D.;Gupta, J.D.;2
2583;Gupta, M.;Gupta, M.;1
2584;Gupta, P.;Gupta, P.;1
2585;Gupta, P.C.;Gupta, P.C.;1
2586;Gupta, R.;Gupta, R.;2
2587;Gupta, S.;Gupta, S.;6
2588;Gupta, S.K.;Gupta, S.K.;1
2589;Gupta, U.K.;Gupta, U.K.;1
2590;Gupta, Vivek;Gupta, Vivek;1
2591;Gurav, Y.;Gurav, Y.;1
2592;Gurjar, A.A.;Gurjar, A.A.;4
2593;Guru, D.S.;Guru, D.S.;5
2594;Guruprasad;Guruprasad;1
2595;Guruprasad, P.;Guruprasad, P.;2
2596;Gutierrez, G.;Gutierrez, G.;2
2597;Gutmann, C.;Gutmann, C.;1
2598;Guu, Yuh-Fwu;Guu, Yuh-Fwu;1
2599;Güvenç, U.;Güvenç, U.;1
2600;Gyawali, P.K.;Gyawali, P.K.;1
2601;Gyohten, K.;Gyohten, K.;2
2602;H. Akhand, M.A.;H. Akhand, M.A.;1
2603;Ha, J.-Y.;Ha, J.-Y.;2
2604;Ha, N.D.H.;Ha, N.D.H.;2
2605;Ha, T.M.;Ha, T.M.;3
2606;Haak, K.;Haak, K.;1
2607;Habibi, M.;Habibi, M.;1
2608;Hackl, G.;Hackl, G.;1
2609;Hadi, H.S.;Hadi, H.S.;1
2610;Hadi, S.;Hadi, S.;3
2611;Hadjadj, Z.;Hadjadj, Z.;2
2612;Hadjadji, B.;Hadjadji, B.;9
2613;Hafeez, A.;Hafeez, A.;2
2614;Hafemann, L.G.;Hafemann, L.G.;3
2615;Hafizur Rahman, M.M.;Hafizur Rahman, M.M.;1
2616;Hagbi, N.;Hagbi, N.;1
2617;Haghighat, A.T.;Haghighat, A.T.;1
2618;Hagihara, Y.;Hagihara, Y.;1
2619;Hagita, N.;Hagita, N.;3
2620;Hahn, S.;Hahn, S.;1
2621;Haidar, R.;Haidar, R.;1
2622;Haider, T.;Haider, T.;2
2623;Haikel, E.A.;Haikel, E.A.;1
2624;Hair, M.O.;Hair, M.O.;1
2625;Haji, M.;Haji, M.;2
2626;Hajic, J.;Hajic, J.;1
2627;Hajizadeh, R.;Hajizadeh, R.;1
2628;Hajj, N.;Hajj, N.;1
2629;Hajjaj, H.;Hajjaj, H.;1
2630;Hajnal, E.;Hajnal, E.;1
2631;Hakaridani, M.;Hakaridani, M.;1
2632;Halatsis, C.;Halatsis, C.;1
2633;Halawani, K.;Halawani, K.;1
2634;Halawani, S.M.;Halawani, S.M.;1
2635;Halder, C.;Halder, C.;18
2636;Hallaci, S.;Hallaci, S.;2
2637;Halli, A.;Halli, A.;6
2638;Hallur, V.C.;Hallur, V.C.;1
2639;Halsana, S.;Halsana, S.;1
2640;Ham, Byungwoon;Ham, Byungwoon;1
2641;Hamad, H.A.A.;Hamad, H.A.A.;1
2642;Hamadene, A.;Hamadene, A.;1
2643;Hamamoto, T.;Hamamoto, T.;1
2644;Hamamoto, Y.;Hamamoto, Y.;4
2645;Hamamura, T.;Hamamura, T.;1
2646;Hamanaka, J.;Hamanaka, J.;1
2647;Hamanaka, Masahiko;Hamanaka, Masahiko;1
2648;Hambarde, M.;Hambarde, M.;1
2649;Hamdani, M.;Hamdani, M.;11
2650;Hamdani, T.M.;Hamdani, M.;5
2651;Hamdi, A.;Hamdi, A.;1
2652;Hamdi, R.;Hamdi, R.;2
2653;Hamdi, Y.;Hamdi, Y.;1
2654;Hamdulla, A.;Hamdulla, A.;9
2655;Hamedi, S.;Hamedi, S.;1
2656;Hamida, S.;Hamida, S.;2
2657;Hamidi, M.;Hamidi, M.;2
2658;Hammami, L.;Hammami, L.;1
2659;Hammond, T.;Hammond, T.;1
2660;Hammoodi, M.R.;Hammoodi, M.R.;1
2661;Hammouch, A.;Hammouch, A.;4
2662;Hammouche, K.;Hammouche, K.;1
2663;Hamrul, H.;Hamrul, H.;1
2664;Hamsaveni, L.;Hamsaveni, L.;1
2665;Hamzah, M.D.;Hamzah, M.D.;1
2666;Han, C.;Han, C.;1
2667;Han, Chengfeng;Han, Chengfeng;1
2668;Han, J.-L.;Han, J.-L.;1
2669;Han, K.;Han, K.;2
2670;Han, L.;Han, L.;1
2671;Han, M.-S.;Han, M.-S.;1
2672;Han, P.;Han, P.;1
2673;Han, X.;Han, X.;5
2674;Han, Y.;Han, Y.;2
2675;Han, Y.-J.;Han, Y.-J.;1
2676;Han, Z.;Han, Z.;1
2677;Hanandeh, F.;Hanandeh, F.;1
2678;Hananoi, T.;Hananoi, T.;1
2679;Handayani, A.N.;Handayani, A.N.;1
2680;Handhayani, T.;Handhayani, T.;1
2681;Hang, Y.;Hang, Y.;1
2682;Hangai, S.;Hangai, S.;1
2683;Hangarge, M.;Hangarge, M.;12
2684;Hani, A.;Hani, A.;1
2685;Hanlon, S.J.;Hanlon, S.J.;1
2686;Hanmandlu, M.;Hanmandlu, M.;12
2687;Hanmin, Huang;Hanmin, Huang;1
2688;Hanna, K.;Hanna, K.;1
2689;Hannad, Y.;Hannad, Y.;3
2690;Hanning, Y.;Hanning, Y.;1
2691;Hannuksela, J.;Hannuksela, J.;1
2692;Hansen, L.K.;Hansen, L.K.;1
2693;Hansen, M.F.;Hansen, M.F.;1
2694;Hanzo, L.;Hanzo, L.;1
2695;Hao, H.;Hao, H.-W.;1
2696;Hao, H.-W.;Hao, H.-W.;3
2697;Hao, J.;Hao, J.;1
2698;Hao, M.;Hao, M.;1
2699;Hao, Q.;Hao, Q.;1
2700;Hao, X.;Hao, X.;1
2701;Hapsari, I.A.;Hapsari, I.A.;2
2702;Haque, A.L.;Haque, A.L.;1
2703;Haque, M.R.;Haque, M.R.;1
2704;Haque, S.;Haque, S.;4
2705;Haratizadeh, S.;Haratizadeh, S.;1
2706;Haraty, R.A.;Haraty, R.A.;1
2707;Hargraves, C.;Hargraves, C.;1
2708;Harikrishnan, A.;Harikrishnan, A.;1
2709;Harimurti, S.;Harimurti, S.;1
2710;Hari Rachmawanto, E.;Hari Rachmawanto, E.;2
2711;Harit, G.;Harit, G.;5
2712;Haron, H.;Haron, H.;8
2713;Harous, S.;Harous, S.;2
2714;Harriehausen-Muhlbauer, Bettina;Harriehausen-Muhlbauer, Bettina;1
2715;Harris, S.L.;Harris, S.L.;2
2716;Hartmann, W.;Hartmann, W.;2
2717;Haruki, Kazuhito;Haruki, Kazuhito;1
2718;Harvey, A.;Harvey, A.;1
2719;Harvey, A.L.;Harvey, A.L.;1
2720;Harvey, Alan L.;Harvey, A.L.;1
2721;Hasan, A.H.;Hasan, A.H.;1
2722;Hasan, F.;Hasan, F.;2
2723;Hasan, H.;Hasan, H.;2
2724;Hasan, H.M.M.;Hasan, H.M.M.;1
2725;Hasan, K.M.Z.;Hasan, K.M.Z.;1
2726;Hasan, M.;Hasan, M.;1
2727;Hasan, M.A.;Hasan, M.A.;1
2728;Hasan, M.H.;Hasan, M.H.;1
2729;Hasan, M.J.;Hasan, M.J.;1
2730;Hasan, M.M.;Hasan, M.M.;1
2731;Hasan, M.Z.;Hasan, M.Z.;1
2732;Hasan, Md.M.;Hasan, Md.M.;1
2733;Hasan, S.S.;Hasan, S.S.;1
2734;Hasanuzzaman, M.;Hasanuzzaman, M.;1
2735;Hasbullah, H.;Hasbullah, H.;1
2736;Hase, T.;Hase, T.;2
2737;Hasegawa, J.;Hasegawa, J.;1
2738;Hasegawa, S.;Hasegawa, S.;1
2739;Hashem, M.M.A.;Hashem, M.M.A.;1
2740;Hashem, T.;Hashem, T.;1
2742;Hashim, N.N.W.N.;Hashim, N.N.W.N.;1
2743;Hashim, S.Z.M.;Hashim, S.Z.M.;4
2744;Hashiyama, T.;Hashiyama, T.;1
2745;Hasmil Adiya, M.;Hasmil Adiya, M.;2
2746;Hassaïne, A.;Hassaïne, A.;1
2747;Hassan, A.;Hassan, A.;1
2748;Hassan, A.A.;Hassan, A.A.;1
2749;Hassan, A.K.A.;Hassan, A.K.A.;2
2750;Hassan, H.;Hassan, H.;2
2751;Hassan, M.;Hassan, M.;2
2752;Hassan, M.M.;Hassan, M.M.;1
2753;Hassan, M.S.;Hassan, M.S.;1
2754;Hassan, N.;Hassan, N.;1
2755;Hassan, S.;Hassan, S.;1
2756;Hassan, T.;Hassan, T.;1
2757;Hassanat, A.B.;Hassanat, A.B.;1
2758;Hassanien, A.E.;Hassanien, A.E.;3
2759;Hassen, H.;Hassen, H.;1
2760;Hassim, Y.M.M.;Hassim, Y.M.M.;1
2761;Hast, A.;Hast, A.;1
2762;Hastie, T.;Hastie, T.;1
2763;Hasugian, M.J.;Hasugian, M.J.;1
2764;Hatanaka, T.;Hatanaka, T.;1
2765;Hatano, K.;Hatano, K.;1
2766;Hatch, B.;Hatch, B.;2
2767;Hattori, M.;Hattori, M.;1
2768;Hattori, T.;Hattori, T.;1
2769;Haukkovaara, V.;Haukkovaara, V.;1
2770;Hauptmann, A.G.;Hauptmann, A.G.;1
2771;Havel, J.;Havel, J.;1
2772;Hawalah, A.;Hawalah, A.;1
2773;Hayashi, T.;Hayashi, T.;3
2774;Hayes, M.;Hayes, M.;4
2775;Hazarika, S.M.;Hazarika, S.M.;1
2776;Hazra, A.;Hazra, A.;3
2777;Hazra, D.;Hazra, D.;1
2778;Hazrati, G.;Hazrati, G.;1
2779;He, C.;He, C.;1
2780;He, C.L.;He, C.L.;10
2781;He, D.;He, D.;1
2782;He, F.;He, F.;1
2783;He, H.;He, H.;1
2784;He, L.;He, L.;1
2785;He, M.;He, M.;2
2786;He, Q.;He, Q.;2
2787;He, R.-W.;He, R.-W.;1
2788;He, S.;He, S.;3
2789;He, W.;He, W.;1
2790;He, X.;He, X.;2
2791;He, X.-H.;He, X.-H.;1
2792;He, Y.;He, Y.;6
2793;He, Z.;He, Z.;3
2794;He, Z.G.;He, Z.G.;1
2795;He, Z.Y.;He, Z.Y.;1
2796;He, Z.-Y.;He, Z.-Y.;1
2797;Hebbi, C.;Hebbi, C.;1
2798;Hegadi, R.S.;Hegadi, R.S.;8
2799;Hegde, V.;Hegde, V.;1
2800;Heggarty, K.;Heggarty, K.;1
2801;Hegt, H.A.;Hegt, H.A.;1
2802;Heigold, G.;Heigold, G.;2
2803;Heikkilä, J.;Heikkilä, J.;1
2804;Held, C.M.;Held, C.M.;1
2805;Held, Claudio M.;Held, Claudio M.;1
2806;Helmers, M.;Helmers, M.;1
2807;Helmy, W.N.;Helmy, W.N.;1
2808;Hemadri, V.B.;Hemadri, V.B.;1
2809;Hemantha Kumar, G.;Hemantha Kumar, G.;4
2810;Hemmat, A.A.;Hemmat, A.A.;2
2811;Hendawi, A.M.;Hendawi, A.M.;1
2812;Henderson, D.;Henderson, D.;2
2813;Heng, P.-A.;Heng, P.-A.;1
2814;Hennebert, J.;Hennebert, J.;4
2815;Henneberty, J.;Henneberty, J.;1
2816;Henneman, Richard L.;Henneman, Richard L.;1
2817;Henrique Marques Da Silva, M.;Henrique Marques Da Silva, M.;1
2818;Henze, N.;Henze, N.;1
2819;Hepp, D.;Hepp, D.;1
2820;Hepp, Daniel;Hepp, Daniel;1
2821;Hepp, Daniel J.;Hepp, Daniel J.;2
2822;Herbst, B.M.;Herbst, B.M.;1
2823;Hermadi, I.;Hermadi, I.;1
2824;Herman;Herman;1
2825;Hermanowicz, E.;Hermanowicz, E.;2
2826;Hernández Servín, J.A.;Hernández-Servín, J.A.;1
2827;Hernández-Servín, J.A.;Hernández-Servín, J.A.;1
2828;Herout, A.;Herout, A.;1
2829;Hervieu, Marc;Hervieu, Marc;1
2830;Herwanto, H.W.;Herwanto, H.W.;1
2831;Heshan Sandeepa, E.A.;Heshan Sandeepa, E.A.;1
2832;Heurte, L.;Heurte, L.;1
2833;Heutte, L.;Heutte, L.;12
2834;Hewavitharana, S.;Hewavitharana, S.;1
2835;Heyer, G.;Heyer, G.;1
2836;Hidayanto, A.N.;Hidayanto, A.N.;1
2837;Hidayat, A.;Hidayat, A.;1
2838;Hiew, B.Y.;Hiew, B.Y.;1
2839;Higashikawa, Y.;Higashikawa, Y.;2
2840;Higgens, C.;Higgens, C.;1
2841;Higgins, C.;Higgins, C.;2
2842;Higgins, C.A.;Higgins, C.A.;2
2843;Higgins, Colin A.;Higgins, Colin A.;1
2844;Hijam, D.;Hijam, D.;2
2845;Hildebrandt, T.H.;Hildebrandt, T.H.;1
2846;Himavathi, S.;Himavathi, S.;5
2847;Hines, T.;Hines, T.;1
2848;Hinton, G.E.;Hinton, G.E.;1
2849;Hirabara, L.Y.;Hirabara, L.Y.;1
2850;Hirabayashi, R.;Hirabayashi, R.;1
2851;Hirai, Yuzo;Hirai, Yuzo;1
2852;Hiremath, P.S.;Hiremath, P.S.;3
2853;Hirose, H.;Hirose, H.;1
2854;Hirose, T.;Hirose, T.;1
2855;Hiroyuki, I.;Hiroyuki, I.;1
2856;Hirsch, M.W.;Hirsch, M.W.;1
2857;Hirvonen, L.;Hirvonen, L.;1
2858;Hiryanto, L.;Hiryanto, L.;1
2859;Hmamed, A.;Hmamed, A.;1
2860;Hnoohom, N.;Hnoohom, N.;1
2861;Ho, C.W.;Ho, C.W.;1
2862;Ho, S.-Y.;Ho, S.-Y.;1
2863;Hochuli, A.G.;Hochuli, A.G.;3
2864;Hodashinsky, I.;Hodashinsky, I.;1
2865;Hodashinsky, I.A.;Hodashinsky, I.A.;1
2866;Hodel, T.;Hodel, T.;1
2867;Hodges, K.;Hodges, K.;1
2868;Hofer, J.;Hofer, J.;1
2869;Hoffman, D.;Hoffman, D.;1
2870;Hoffman, J.;Hoffman, J.;1
2871;Hoffmann, A.;Hoffmann, A.;1
2872;Ho Kim, J.;Ho Kim, J.;1
2873;Holambe, A.N.;Holambe, A.N.;1
2874;Holambe, S.N.;Holambe, S.N.;1
2875;Holt, M.J.J.;Holt, M.J.J.;1
2876;Holtkamp, M.;Holtkamp, M.;1
2877;Holzinger, A.;Holzinger, A.;2
2878;Holzmann, Carlos A.;Holzmann, Carlos A.;4
2879;Homenda, W.;Homenda, W.;2
2880;Hong, C.;Hong, C.;1
2881;Hong, Chen;Hong, Chen;1
2882;Hong, E.J.;Hong, E.J.;1
2883;Hong, L.;Hong, L.;1
2884;Hong, P.-R.;Hong, P.-R.;1
2885;Hong, W.;Hong, W.;1
2886;Hongli, Y.;Hongli, Y.;1
2887;Hongzhi, L.;Hongzhi, L.;1
2888;Hook, C.;Hook, C.;3
2889;Hooks, D.;Hooks, D.;1
2890;Hoq, M.N.;Hoq, M.N.;1
2891;Hoque, M.M.;Hoque, M.M.;1
2892;Hoque, M.S.;Hoque, M.S.;2
2893;Hoque, S.;Hoque, S.;5
2894;Horakeri, R.;Horakeri, R.;4
2895;Horata, P.;Horata, P.;1
2896;Hore, S.J.;Hore, S.J.;1
2897;Hori, N.;Hori, N.;1
2898;Horio, K.;Horio, K.;1
2899;Horiuchi, T.;Horiuchi, T.;2
2900;Horiuchi, Takahiko;Horiuchi, Takahiko;1
2901;Hormat, A.M.;Hormat, A.M.;1
2902;Horprasert, Thanarat;Horprasert, Thanarat;1
2903;Hoscan, Y.;Hoscan, Y.;1
2904;Hosoe, M.;Hosoe, M.;1
2905;Hossain, M.B.;Hossain, M.B.;1
2906;Hossain, M.S.;Hossain, M.S.;1
2907;Hossain, M.Z.;Hossain, M.Z.;1
2908;Hossain, S.;Hossain, S.;2
2909;Hossain, S.A.;Hossain, S.A.;6
2910;Hossain, S.G.S.;Hossain, S.G.S.;1
2911;Hosseini, Habib Mir Mohammad;Hosseini, Habib Mir Mohammad;1
2912;Hosseini, S.;Hosseini, S.;1
2913;Hosseinzadeh, H.;Hosseinzadeh, H.;4
2914;Hotta, S.;Hotta, S.;1
2915;Hotta, Y.;Hotta, Y.;7
2916;Hotta, Yoshinobu;Hotta, Yoshinobu;3
2917;Hotwani, K.;Hotwani, K.;1
2918;Hou, J.;Hou, J.;2
2919;Hou, W.;Hou, W.;1
2920;Hou, Y.;Hou, Y.;3
2921;Houle, G.;Houle, G.;1
2922;Houle, G.F.;Houle, G.F.;2
2923;Houle, Gilles;Houle, Gilles;1
2924;Houshmand, M.;Houshmand, M.;1
2925;Howard, R.E.;Howard, R.E.;2
2926;Howe, N.R.;Howe, N.R.;3
2927;Howells, G.;Howells, G.;1
2928;Hrbáček, Š.;Hrbáček, Š.;1
2929;Hrkać, T.;Hrkać, T.;1
2930;Hsiao, S.-J.;Hsiao, S.-J.;2
2931;Hsieh, A.-J.;Hsieh, A.-J.;1
2932;Hsieh, C.-C.;Hsieh, C.-C.;3
2933;Hsieh, C.-T.;Hsieh, C.-T.;1
2934;Hsin Hsu, W.;Hsin Hsu, W.;1
2935;Hsu, W.-H.;Hsu, W.-H.;3
2936;Hsu, Y.-L.;Hsu, Y.-L.;1
2937;Htet, Y.;Htet, Y.;1
2938;Htike, T.;Htike, T.;1
2939;Htwe, S.M.;Htwe, S.M.;1
2940;Hu, C.;Hu, C.;1
2941;Hu, D.;Hu, D.;1
2942;Hu, G.;Hu, G.;1
2943;Hu, J.;Hu, J.;8
2944;Hu, J.-S.;Hu, J.-S.;3
2945;Hu, Jianying;Hu, Jianying;1
2946;Hu, K.;Hu, K.;1
2947;Hu, L.;Hu, L.;1
2948;Hu, P.;Hu, P.;2
2949;Hu, Q.;Hu, Q.;1
2950;Hu, T.;Hu, T.;1
2951;Hu, W.;Hu, W.;2
2952;Hu, X.;Hu, X.;1
2953;Hu, Y.;Hu, Y.;4
2954;Hu, Y.-L.;Hu, Y.-L.;1
2955;Hu, Z.;Hu, Z.;1
2956;Hu, Zhongshan;Hu, Zhongshan;2
2957;Hua, Q.;Hua, Q.;1
2958;Huan, R.-H.;Huan, R.-H.;1
2959;Huang, C.-W.;Huang, C.-W.;1
2960;Huang, D.;Huang, D.;1
2961;Huang, F.-A.;Huang, F.-A.;2
2962;Huang, G.;Huang, G.;1
2963;Huang, G.-S.;Huang, G.-S.;1
2964;Huang, H.;Huang, H.;4
2965;Huang, H.-J.;Huang, H.-J.;4
2966;Huang, H.-L.;Huang, H.-L.;1
2967;Huang, H.-M.;Huang, H.-M.;1
2968;Huang, H.-P.;Huang, H.-P.;1
2969;Huang, J.;Huang, J.;2
2970;Huang, J.C.;Huang, J.C.;1
2971;Huang, J.-C.;Huang, J.-C.;3
2972;Huang, J.S.;Huang, J.S.;2
2973;Huang, J.-S.;Huang, J.-S.;1
2974;Huang, K.;Huang, K.;6
2975;Huang, L.;Huang, L.;6
2976;Huang, S.;Huang, S.;2
2977;Huang, S.C.;Huang, S.C.;1
2978;Huang, S.-T.;Huang, S.-T.;1
2979;Huang, T.-C.;Huang, T.-C.;1
2980;Huang, T.-L.;Huang, T.-L.;1
2981;Huang, Tong;Huang, Tong;1
2982;Huang, W.;Huang, W.;1
2983;Huang, X.;Huang, X.;3
2984;Huang, Y.;Huang, Y.;6
